id,actual_value,expected_value,time_period,time_period_utc,time_gradient,grouping_level_1,grouping_level_2,grouping_level_3,grouping_level_4,grouping_level_5,grouping_level_6,grouping_level_7,grouping_level_8,grouping_level_9,data_group_hash,data_group_name,data_grouping_configuration,connection_hash,connection_name,provider,table_hash,schema_name,table_name,table_name_pattern,table_stage,table_priority,column_hash,column_name,column_name_pattern,check_hash,check_name,check_display_name,check_type,check_category,table_comparison,quality_dimension,sensor_name,time_series_id,executed_at,duration_ms,created_at,updated_at,created_by,updated_by,severity,incident_hash,reference_connection,reference_schema,reference_table,reference_column,include_in_kpi,warning_upper_bound,include_in_sla,fatal_upper_bound,fatal_lower_bound,warning_lower_bound,error_lower_bound,error_upper_bound,t,c,m
46ffb651-774a-d34f-9887-c621ddb0ce39,100.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,month,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,3299931300245832892,email,email,1387251817842882254,profile_contains_email_percent,profile_contains_email_percent,profiling,pii,,Validity,column/pii/contains_email_percent,1340822d-a88a-36ce-32c7-0da2fd8fd447,2024-10-01 06:37:13.341000+00:00,1127,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
6d91cbe5-08cd-402a-9887-c621ddb0ce39,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,3299931300245832892,email,email,4048454151255729579,daily_nulls_count,daily_nulls_count,monitoring,nulls,,Completeness,column/nulls/null_count,382eff99-d70d-a5ab-32c7-0da2fd8fd447,2024-10-01 06:37:13.343000+00:00,1126,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
565df8e5-ee14-e687-9887-c621ddb0ce39,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,3299931300245832892,email,email,280011085188432646,daily_nulls_percent,daily_nulls_percent,monitoring,nulls,,Completeness,column/nulls/null_percent,03e2cc99-31d4-0306-32c7-0da2fd8fd447,2024-10-01 06:37:13.345000+00:00,1124,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
274bacbe-e46d-e623-9887-c621ddb0ce39,0.0,0.0,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,3299931300245832892,email,email,8283413574633456546,daily_nulls_percent_change,daily_nulls_percent_change,monitoring,nulls,,Completeness,column/nulls/null_percent,72f498c2-3bad-03a2-32c7-0da2fd8fd447,2024-10-01 06:37:13.348000+00:00,1121,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,True,0.0,False,,,0.0,,,,,
37242536-ab17-9a65-9887-c621ddb0ce39,7.0,7.0,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,3299931300245832892,email,email,7105291848592621540,daily_detected_datatype_in_text_changed,daily_detected_datatype_in_text_changed,monitoring,datatype,,Consistency,column/datatype/string_datatype_detect,629b114a-74d7-7fe4-32c7-0da2fd8fd447,2024-10-01 06:37:13.351000+00:00,1119,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,True,7.0,False,,,7.0,,,,,
30340452-ef03-2a74-8a9c-c97155477395,100.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,month,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,4598379007936772368,phoneNumber,phoneNumber,7316994994538270709,profile_contains_usa_phone_percent,profile_contains_usa_phone_percent,profiling,pii,,Validity,column/pii/contains_usa_phone_percent,658b302e-30c3-cff5-20dc-02f2757869eb,2024-10-01 06:37:13.365000+00:00,1104,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
3fb3e67a-2402-79b3-8a9c-c97155477395,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,month,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,4598379007936772368,phoneNumber,phoneNumber,7641713595176361010,profile_contains_email_percent,profile_contains_email_percent,profiling,pii,,Validity,column/pii/contains_email_percent,6a0cd206-fbc2-9c32-20dc-02f2757869eb,2024-10-01 06:37:13.368000+00:00,1102,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
0f7a04dd-b0da-cd38-8a9c-c97155477395,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,4598379007936772368,phoneNumber,phoneNumber,6540687503737366713,daily_nulls_count,daily_nulls_count,monitoring,nulls,,Completeness,column/nulls/null_count,5ac530a1-6f1a-28b9-20dc-02f2757869eb,2024-10-01 06:37:13.372000+00:00,1098,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
34b637dd-5603-6b97-8a9c-c97155477395,0.0,,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,4598379007936772368,phoneNumber,phoneNumber,6992123888805318166,daily_nulls_percent,daily_nulls_percent,monitoring,nulls,,Completeness,column/nulls/null_percent,610903a1-89c3-8e16-20dc-02f2757869eb,2024-10-01 06:37:13.374000+00:00,1096,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,False,,False,,,,,,,,
45a06386-5c7a-6b33-8a9c-c97155477395,0.0,0.0,2024-10-01 00:00:00,2024-09-30 18:30:00+00:00,day,,,,,,,,,,0,no grouping,default,8486698728497711043,xen,postgresql,2237369455255965947,public,users,users,,,4598379007936772368,phoneNumber,phoneNumber,1161743962348359346,daily_nulls_percent_change,daily_nulls_percent_change,monitoring,nulls,,Completeness,column/nulls/null_percent,101f57fa-83ba-8eb2-20dc-02f2757869eb,2024-10-01 06:37:13.378000+00:00,1092,2024-10-01 06:37:16.234000+00:00,,,,0,,,,,,True,0.0,False,,,0.0,,,,,
